-0.675435，-0.140967，-0.72382,-0.645826，-0.154382，-0.747714,-0.66472，-0.174169，-0.726507
-0.66472，-0.174169，-0.726507,-0.645826，-0.154382，-0.747714,-0.634579，-0.187432，-0.749786
-0.66472，-0.174169，-0.726507,-0.69378，-0.160622，-0.702046,-0.675435，-0.140967，-0.72382
-0.656282，-0.121144，-0.744727,-0.645826，-0.154382，-0.747714,-0.675435，-0.140967，-0.72382
-0.583429，-0.180328，-0.791892,-0.603406，-0.20039，-0.771845,-0.615107，-0.167523，-0.770441
-0.615107，-0.167523，-0.770441,-0.603406，-0.20039，-0.771845,-0.634579，-0.187432，-0.749786
-0.615107，-0.167523，-0.770441,-0.594895，-0.147414，-0.79017,-0.583429，-0.180328，-0.791892
-0.571252，-0.213023，-0.792649,-0.603406，-0.20039，-0.771845,-0.583429，-0.180328，-0.791892
-0.539623，-0.053243，-0.840222,-0.529397，-0.0861776，-0.843986,-0.562295，-0.0736115，-0.823654
-0.506298，-0.0657576，-0.859848,-0.529397，-0.0861776，-0.843986,-0.539623，-0.053243，-0.840222
-0.562295，-0.0736115，-0.823654,-0.572056，-0.0406404，-0.819207,-0.539623，-0.053243，-0.840222
-0.562295，-0.0736115，-0.823654,-0.529397，-0.0861776，-0.843986,-0.551859，-0.106494，-0.82711
-0.562295，-0.0736115，-0.823654,-0.584232，-0.0938675，-0.80614,-0.594204，-0.0608998，-0.802005
-0.594204，-0.0608998，-0.802005,-0.584232，-0.0938675，-0.80614,-0.615642，-0.0810863，-0.783843
-0.594204，-0.0608998，-0.802005,-0.572056，-0.0406404，-0.819207,-0.562295，-0.0736115，-0.823654
-0.551859，-0.106494，-0.82711,-0.584232，-0.0938675，-0.80614,-0.562295，-0.0736115，-0.823654
-0.518577，-0.118945，-0.846717,-0.529397，-0.0861776，-0.843986,-0.495666，-0.0985379，-0.862905
-0.495666，-0.0985379，-0.862905,-0.529397，-0.0861776，-0.843986,-0.506298，-0.0657576，-0.859848
-0.495666，-0.0985379，-0.862905,-0.484442，-0.1312，-0.864929,-0.518577，-0.118945，-0.846717
-0.551859，-0.106494，-0.82711,-0.529397，-0.0861776，-0.843986,-0.518577，-0.118945，-0.846717
-0.549222，-0.0203324，-0.835429,-0.516324，-0.0328985，-0.855761,-0.539623，-0.053243，-0.840222
-0.539623，-0.053243，-0.840222,-0.516324，-0.0328985，-0.855761,-0.506298，-0.0657576，-0.859848
-0.539623，-0.053243，-0.840222,-0.572056，-0.0406404，-0.819207,-0.549222，-0.0203324，-0.835429
-0.525731，0，-0.850651,-0.516324，-0.0328985，-0.855761,-0.549222，-0.0203324，-0.835429
0，-0.334425，0.942422,-0.0206686，-0.367868，0.929648,0.0206686，-0.367868，0.929648
0.0206686，-0.367868，0.929648,-0.0206686，-0.367868，0.929648,0，-0.400968，0.916092
0.0206686，-0.367868，0.929648,0.041302，-0.33414，0.941618,0，-0.334425，0.942422
-0.041302，-0.33414，0.941618,-0.0206686，-0.367868，0.929648,0，-0.334425，0.942422
0.0206685，-0.300528，0.953549,-0.0206685，-0.300528，0.953549,0，-0.334425，0.942422
0，-0.266405，0.963861,-0.0206685，-0.300528，0.953549,0.0206685，-0.300528，0.953549
0，-0.334425，0.942422,0.041302，-0.33414，0.941618,0.0206685，-0.300528，0.953549
0，-0.334425，0.942422,-0.0206685，-0.300528，0.953549,-0.041302，-0.33414，0.941618
-0.0411968，-0.400628，0.915314,-0.0206686，-0.367868，0.929648,-0.0618653，-0.367185，0.928088
0，-0.400968，0.916092,-0.0206686，-0.367868，0.929648,-0.0411968，-0.400628，0.915314
-0.0618653，-0.367185，0.928088,-0.0823236，-0.399607，0.912982,-0.0411968，-0.400628，0.915314
-0.0618653，-0.367185，0.928088,-0.0206686，-0.367868，0.929648,-0.041302，-0.33414，0.941618
0.0206686，-0.367868，0.929648,0.0411968，-0.400628，0.915314,0.0618653，-0.367185，0.928088
0，-0.400968，0.916092,0.0411968，-0.400628，0.915314,0.0206686，-0.367868，0.929648
0.0618653，-0.367185，0.928088,0.041302，-0.33414，0.941618,0.0206686，-0.367868，0.929648
0.0618653，-0.367185，0.928088,0.0411968，-0.400628，0.915314,0.0823236，-0.399607，0.912982
0.0206669，-0.432953，0.90118,-0.0206669，-0.432953，0.90118,0，-0.46461，0.885516
0，-0.400968，0.916092,-0.0206669，-0.432953，0.90118,0.0206669，-0.432953，0.90118
0，-0.46461，0.885516,0.0412992，-0.464213，0.88476,0.0206669，-0.432953，0.90118
0，-0.46461，0.885516,-0.0206669，-0.432953，0.90118,-0.0412992，-0.464213，0.88476
0，-0.46461，0.885516,-0.0206668，-0.495384，0.868428,0.0206668，-0.495384，0.868428
0.0206668，-0.495384，0.868428,-0.0206668，-0.495384，0.868428,0，-0.525731，0.850651
0.0206668，-0.495384，0.868428,0.0412992，-0.464213，0.88476,0，-0.46461，0.885516
-0.0412992，-0.464213，0.88476,-0.0206668，-0.495384，0.868428,0，-0.46461，0.885516
-0.0618629，-0.43227，0.89962,-0.0206669，-0.432953，0.90118,-0.0411968，-0.400628，0.915314
-0.0411968，-0.400628，0.915314,-0.0206669，-0.432953，0.90118,0，-0.400968，0.916092
-0.0411968，-0.400628，0.915314,-0.0823236，-0.399607，0.912982,-0.0618629，-0.43227，0.89962
-0.0412992，-0.464213，0.88476,-0.0206669，-0.432953，0.90118,-0.0618629，-0.43227，0.89962
0.0618629，-0.43227，0.89962,0.0411968，-0.400628，0.915314,0.0206669，-0.432953，0.90118
0.0206669，-0.432953，0.90118,0.0411968，-0.400628，0.915314,0，-0.400968，0.916092
0.0206669，-0.432953，0.90118,0.0412992，-0.464213，0.88476,0.0618629，-0.43227，0.89962
0.0823236，-0.399607，0.912982,0.0411968，-0.400628，0.915314,0.0618629，-0.43227，0.89962
0.0821198，-0.33352，0.93916,0.102238，-0.299185，0.948702,0.0614529，-0.30008，0.951932
0.1228，-0.332342，0.93513,0.102238，-0.299185，0.948702,0.0821198，-0.33352，0.93916
0.0614529，-0.30008，0.951932,0.041302，-0.33414，0.941618,0.0821198，-0.33352，0.93916
0.0614529，-0.30008，0.951932,0.102238，-0.299185，0.948702,0.0815011，-0.265518，0.960655
0.0614529，-0.30008，0.951932,0.0407845，-0.266183，0.963059,0.0206685，-0.300528，0.953549
0.0206685，-0.300528，0.953549,0.0407845，-0.266183，0.963059,0，-0.266405，0.963861
0.0206685，-0.300528，0.953549,0.041302，-0.33414，0.941618,0.0614529，-0.30008，0.951932
0.0815011，-0.265518，0.960655,0.0407845，-0.266183，0.963059,0.0614529，-0.30008，0.951932
0.122082，-0.264412，0.956652,0.102238，-0.299185，0.948702,0.142749，-0.297852，0.943879
0.142749，-0.297852，0.943879,0.102238，-0.299185，0.948702,0.1228，-0.332342，0.93513
0.142749，-0.297852，0.943879,0.16246，-0.262866，0.951057,0.122082，-0.264412，0.956652
0.0815011，-0.265518，0.960655,0.102238，-0.299185，0.948702,0.122082，-0.264412，0.956652
0.0618653，-0.367185，0.928088,0.102647，-0.366279，0.924826,0.0821198，-0.33352，0.93916
0.0821198，-0.33352，0.93916,0.102647，-0.366279，0.924826,0.1228，-0.332342，0.93513
0.0821198，-0.33352，0.93916,0.041302，-0.33414，0.941618,0.0618653，-0.367185，0.928088
0.0823236，-0.399607，0.912982,0.102647，-0.366279，0.924826,0.0618653，-0.367185，0.928088
-0.102238，-0.299185，0.948702,-0.0821198，-0.33352，0.93916,-0.0614529，-0.30008，0.951932
-0.1228，-0.332342，0.93513,-0.0821198，-0.33352，0.93916,-0.102238，-0.299185，0.948702
-0.0614529，-0.30008，0.951932,-0.0815011，-0.265518，0.960655,-0.102238，-0.299185，0.948702
-0.0614529，-0.30008，0.951932,-0.0821198，-0.33352，0.93916,-0.041302，-0.33414，0.941618
-0.0614529，-0.30008，0.951932,-0.0206685，-0.300528，0.953549,-0.0407845，-0.266183，0.963059
-0.0407845，-0.266183，0.963059,-0.0206685，-0.300528，0.953549,0，-0.266405，0.963861
-0.0407845，-0.266183，0.963059,-0.0815011，-0.265518，0.960655,-0.0614529，-0.30008，0.951932
-0.041302，-0.33414，0.941618,-0.0206685，-0.300528，0.953549,-0.0614529，-0.30008，0.951932
-0.0618653，-0.367185，0.928088,-0.0821198，-0.33352，0.93916,-0.102647，-0.366279，0.924826
-0.102647，-0.366279，0.924826,-0.0821198，-0.33352，0.93916,-0.1228，-0.332342，0.93513
-0.102647，-0.366279，0.924826,-0.0823236，-0.399607，0.912982,-0.0618653，-0.367185，0.928088
-0.041302，-0.33414，0.941618,-0.0821198，-0.33352，0.93916,-0.0618653，-0.367185，0.928088
-0.122082，-0.264412，0.956652,-0.142749，-0.297852，0.943879,-0.102238，-0.299185，0.948702
-0.102238，-0.299185，0.948702,-0.142749，-0.297852，0.943879,-0.1228，-0.332342，0.93513
-0.102238，-0.299185，0.948702,-0.0815011，-0.265518，0.960655,-0.122082，-0.264412，0.956652
-0.16246，-0.262866，0.951057,-0.142749，-0.297852，0.943879,-0.122082，-0.264412，0.956652
0.0206418，-0.167078，0.985728,-0.0206418，-0.167078，0.985728,0，-0.200539，0.979686
0，-0.133523，0.991046,-0.0206418，-0.167078，0.985728,0.0206418，-0.167078，0.985728
0，-0.200539，0.979686,0.0412509，-0.200368，0.978852,0.0206418，-0.167078，0.985728
0，-0.200539，0.979686,-0.0206418，-0.167078，0.985728,-0.0412509，-0.200368，0.978852
0，-0.200539，0.979686,-0.0206417，-0.23357，0.972121,0.0206417，-0.23357，0.972121
0.0206417，-0.23357，0.972121,-0.0206417，-0.23357，0.972121,0，-0.266405，0.963861
0.0206417，-0.23357，0.972121,0.0412509，-0.200368，0.978852,0，-0.200539，0.979686
-0.0412509，-0.200368，0.978852,-0.0206417，-0.23357，0.972121,0，-0.200539，0.979686
-0.0617953，-0.166851，0.984044,-0.0206418，-0.167078，0.985728,-0.0411561，-0.13341，0.990206
-0.0411561，-0.13341，0.990206,-0.0206418，-0.167078，0.985728,0，-0.133523，0.991046
-0.0411561，-0.13341，0.990206,-0.0822425，-0.133071，0.987688,-0.0617953，-0.166851，0.984044
-0.0412509，-0.200368，0.978852,-0.0206418，-0.167078，0.985728,-0.0617953，-0.166851，0.984044
0.0617953，-0.166851，0.984044,0.0411561，-0.13341，0.990206,0.0206418，-0.167078，0.985728
0.0206418，-0.167078，0.985728,0.0411561，-0.13341，0.990206,0，-0.133523，0.991046
0.0206418，-0.167078，0.985728,0.0412509，-0.200368，0.978852,0.0617953，-0.166851，0.984044
0.0822425，-0.133071，0.987688,0.0411561，-0.13341，0.990206,0.0617953，-0.166851，0.984044
0，-0.0667982，0.997767,-0.0206402，-0.10021，0.994752,0.0206402，-0.10021，0.994752
0.0206402，-0.10021，0.994752,-0.0206402，-0.10021，0.994752,0，-0.133523，0.991046
0.0206402，-0.10021，0.994752,0.0412484，-0.0667413，0.996917,0，-0.0667982，0.997767
-0.0412484，-0.0667413，0.996917,-0.0206402，-0.10021，0.994752,0，-0.0667982，0.997767
0.0206401，-0.0333964，0.999229,-0.0206401，-0.0333964，0.999229,0，-0.0667982，0.997767
0，0，1,-0.0206401，-0.0333964，0.999229,0.0206401，-0.0333964，0.999229
0，-0.0667982，0.997767,0.0412484，-0.0667413，0.996917,0.0206401，-0.0333964，0.999229
0，-0.0667982，0.997767,-0.0206401，-0.0333964，0.999229,-0.0412484，-0.0667413，0.996917
-0.0411561，-0.13341，0.990206,-0.0206402，-0.10021，0.994752,-0.0617931，-0.0999833，0.993068
0，-0.133523，0.991046,-0.0206402，-0.10021，0.994752,-0.0411561，-0.13341，0.990206
-0.0617931，-0.0999833，0.993068,-0.0822425，-0.133071，0.987688,-0.0411561，-0.13341，0.990206
-0.0617931，-0.0999833，0.993068,-0.0206402，-0.10021，0.994752,-0.0412484，-0.0667413，0.996917
0.0206402，-0.10021，0.994752,0.0411561，-0.13341，0.990206,0.0617931，-0.0999833，0.993068
0，-0.133523，0.991046,0.0411561，-0.13341，0.990206,0.0206402，-0.10021，0.994752
0.0617931，-0.0999833，0.993068,0.0412484，-0.0667413，0.996917,0.0206402，-0.10021，0.994752
0.0617931，-0.0999833，0.993068,0.0411561，-0.13341，0.990206,0.0822425，-0.133071，0.987688
0.0614236，-0.233124，0.970505,0.102196，-0.232233，0.967277,0.0820588，-0.199641，0.976427
0.0820588，-0.199641，0.976427,0.102196，-0.232233，0.967277,0.122729，-0.198581，0.97237
0.0820588，-0.199641，0.976427,0.0412509，-0.200368，0.978852,0.0614236，-0.233124，0.970505
0.0815011，-0.265518，0.960655,0.102196，-0.232233，0.967277,0.0614236，-0.233124，0.970505
0.0206417，-0.23357，0.972121,0.0407845，-0.266183，0.963059,0.0614236，-0.233124，0.970505
0，-0.266405，0.963861,0.0407845，-0.266183，0.963059,0.0206417，-0.23357，0.972121
0.0614236，-0.233124，0.970505,0.0412509，-0.200368，0.978852,0.0206417，-0.23357，0.972121
0.0614236，-0.233124，0.970505,0.0407845，-0.266183，0.963059,0.0815011，-0.265518，0.960655
0.142705，-0.230901，0.962455,0.102196，-0.232233，0.967277,0.122082，-0.264412，0.956652
0.122729，-0.198581，0.97237,0.102196，-0.232233，0.967277,0.142705，-0.230901，0.962455
0.122082，-0.264412，0.956652,0.16246，-0.262866，0.951057,0.142705，-0.230901，0.962455
0.122082，-0.264412，0.956652,0.102196，-0.232233，0.967277,0.0815011，-0.265518，0.960655
0.0820588，-0.199641，0.976427,0.102565，-0.165954，0.980785,0.0617953，-0.166851，0.984044
0.122729，-0.198581，0.97237,0.102565，-0.165954，0.980785,0.0820588，-0.199641，0.976427
0.0617953，-0.166851，0.984044,0.0412509，-0.200368，0.978852,0.0820588，-0.199641，0.976427
0.0617953，-0.166851，0.984044,0.102565，-0.165954，0.980785,0.0822425，-0.133071，0.987688
-0.0614236，-0.233124，0.970505,-0.0820588，-0.199641，0.976427,-0.102196，-0.232233，0.967277
-0.102196，-0.232233，0.967277,-0.0820588，-0.199641，0.976427,-0.122729，-0.198581，0.97237
-0.102196，-0.232233，0.967277,-0.0815011，-0.265518，0.960655,-0.0614236，-0.233124，0.970505
-0.0412509，-0.200368，0.978852,-0.0820588，-0.199641，0.976427,-0.0614236，-0.233124，0.970505
-0.0407845，-0.266183，0.963059,-0.0206417，-0.23357，0.972121,-0.0614236，-0.233124，0.970505
0，-0.266405，0.963861,-0.0206417，-0.23357，0.972121,-0.0407845，-0.266183，0.963059
-0.0614236，-0.233124，0.970505,-0.0815011，-0.265518，0.960655,-0.0407845，-0.266183，0.963059
-0.0614236，-0.233124，0.970505,-0.0206417，-0.23357，0.972121,-0.0412509，-0.200368，0.978852
-0.102565，-0.165954，0.980785,-0.0820588，-0.199641，0.976427,-0.0617953，-0.166851，0.984044
-0.122729，-0.198581，0.97237,-0.0820588，-0.199641，0.976427,-0.102565，-0.165954，0.980785
-0.0617953，-0.166851，0.984044,-0.0822425，-0.133071，0.987688,-0.102565，-0.165954，0.980785
-0.0617953，-0.166851，0.984044,-0.0820588，-0.199641，0.976427,-0.0412509，-0.200368，0.978852
-0.102196，-0.232233，0.967277,-0.142705，-0.230901，0.962455,-0.122082，-0.264412，0.956652
-0.122729，-0.198581，0.97237,-0.142705，-0.230901，0.962455,-0.102196，-0.232233，0.967277
-0.122082，-0.264412，0.956652,-0.0815011，-0.265518，0.960655,-0.102196，-0.232233，0.967277
-0.122082，-0.264412，0.956652,-0.142705，-0.230901，0.962455,-0.16246，-0.262866，0.951057
-0.159117，-0.457934，0.874631,-0.140501，-0.427873，0.892852,-0.179759，-0.424534，0.887388
-0.119755，-0.460882，0.879345,-0.140501，-0.427873，0.892852,-0.159117，-0.457934，0.874631
-0.179759，-0.424534，0.887388,-0.198227，-0.454262，0.868535,-0.159117，-0.457934，0.874631
-0.179759，-0.424534，0.887388,-0.140501，-0.427873，0.892852,-0.161006，-0.394136，0.904839
-0.179759，-0.424534，0.887388,-0.199999，-0.390469，0.898629,-0.218637，-0.420581，0.880517
-0.218637，-0.420581，0.880517,-0.199999，-0.390469，0.898629,-0.238677，-0.386187，0.891007
-0.218637，-0.420581，0.880517,-0.198227，-0.454262，0.868535,-0.179759，-0.424534，0.887388
-0.161006，-0.394136，0.904839,-0.199999，-0.390469，0.898629,-0.179759，-0.424534，0.887388
-0.121761，-0.397184，0.909626,-0.140501，-0.427873，0.892852,-0.101119，-0.430583，0.896869
-0.101119，-0.430583，0.896869,-0.140501，-0.427873，0.892852,-0.119755，-0.460882，0.879345
-0.101119，-0.430583，0.896869,-0.0823236，-0.399607，0.912982,-0.121761，-0.397184，0.909626
-0.161006，-0.394136，0.904839,-0.140501，-0.427873，0.892852,-0.121761，-0.397184，0.909626
-0.177481，-0.487173，0.855081,-0.138204，-0.490456，0.860438,-0.159117，-0.457934，0.874631
-0.159117，-0.457934，0.874631,-0.138204，-0.490456，0.860438,-0.119755，-0.460882，0.879345
-0.159117，-0.457934，0.874631,-0.198227，-0.454262，0.868535,-0.177481，-0.487173，0.855081
-0.156434，-0.519258，0.840178,-0.138204，-0.490456，0.860438,-0.177481，-0.487173，0.855081
-0.0599265，-0.494553，0.867079,-0.0805898，-0.462906，0.882736,-0.0991902，-0.492908，0.864409
-0.0991902，-0.492908，0.864409,-0.0805898，-0.462906，0.882736,-0.119755，-0.460882，0.879345
-0.0991902，-0.492908，0.864409,-0.0784591，-0.52411，0.848029,-0.0599265，-0.494553，0.867079
-0.0412992，-0.464213，0.88476,-0.0805898，-0.462906，0.882736,-0.0599265，-0.494553，0.867079
-0.0392598，-0.525326，0.849995,-0.0206668，-0.495384，0.868428,-0.0599265，-0.494553，0.867079
0，-0.525731，0.850651,-0.0206668，-0.495384，0.868428,-0.0392598，-0.525326，0.849995
-0.0599265，-0.494553，0.867079,-0.0784591，-0.52411，0.848029,-0.0392598，-0.525326，0.849995
-0.0599265，-0.494553，0.867079,-0.0206668，-0.495384，0.868428,-0.0412992，-0.464213，0.88476
-0.101119，-0.430583，0.896869,-0.0805898，-0.462906，0.882736,-0.0618629，-0.43227，0.89962
-0.119755，-0.460882，0.879345,-0.0805898，-0.462906，0.882736,-0.101119，-0.430583，0.896869
-0.0618629，-0.43227，0.89962,-0.0823236，-0.399607，0.912982,-0.101119，-0.430583，0.896869
-0.0618629，-0.43227，0.89962,-0.0805898，-0.462906，0.882736,-0.0412992，-0.464213，0.88476
-0.0991902，-0.492908，0.864409,-0.138204，-0.490456，0.860438,-0.117537，-0.522087，0.844755
-0.119755，-0.460882，0.879345,-0.138204，-0.490456，0.860438,-0.0991902，-0.492908，0.864409
-0.117537，-0.522087，0.844755,-0.0784591，-0.52411，0.848029,-0.0991902，-0.492908，0.864409
-0.117537，-0.522087，0.844755,-0.138204，-0.490456，0.860438,-0.156434，-0.519258，0.840178
-0.236644，-0.449711，0.861255,-0.254286，-0.478242，0.840609,-0.216004，-0.483108，0.848498
-0.216004，-0.483108，0.848498,-0.254286，-0.478242，0.840609,-0.233445，-0.511205，0.827147
-0.216004，-0.483108，0.848498,-0.198227，-0.454262，0.868535,-0.236644，-0.449711，0.861255
-0.274694，-0.444464，0.85264,-0.254286，-0.478242，0.840609,-0.236644，-0.449711，0.861255
-0.218637，-0.420581，0.880517,-0.256883，-0.415646，0.872496,-0.236644，-0.449711，0.861255
-0.238677，-0.386187，0.891007,-0.256883，-0.415646，0.872496,-0.218637，-0.420581，0.880517
-0.236644，-0.449711，0.861255,-0.198227，-0.454262，0.868535,-0.218637，-0.420581，0.880517
-0.236644，-0.449711，0.861255,-0.256883，-0.415646，0.872496,-0.274694，-0.444464，0.85264
-0.27144，-0.505993，0.818713,-0.254286，-0.478242，0.840609,-0.292081，-0.472596，0.83147
-0.233445，-0.511205，0.827147,-0.254286，-0.478242，0.840609,-0.27144，-0.505993，0.818713
-0.292081，-0.472596，0.83147,-0.309017，-0.5，0.809017,-0.27144，-0.505993，0.818713
-0.292081，-0.472596，0.83147,-0.254286，-0.478242，0.840609,-0.274694，-0.444464，0.85264
-0.216004，-0.483108，0.848498,-0.19509，-0.515629，0.834306,-0.177481，-0.487173，0.855081
-0.233445，-0.511205，0.827147,-0.19509，-0.515629，0.834306,-0.216004，-0.483108，0.848498
-0.177481，-0.487173，0.855081,-0.198227，-0.454262，0.868535,-0.216004，-0.483108，0.848498
-0.177481，-0.487173，0.855081,-0.19509，-0.515629，0.834306,-0.156434，-0.519258，0.840178
-0.181249，-0.360134，0.915124,-0.142013，-0.363521，0.920698,-0.162122，-0.329196，0.93024
-0.162122，-0.329196，0.93024,-0.142013，-0.363521，0.920698,-0.1228，-0.332342，0.93513
-0.162122，-0.329196，0.93024,-0.201189，-0.32553，0.92388,-0.181249，-0.360134，0.915124
-0.161006，-0.394136，0.904839,-0.142013，-0.363521，0.920698,-0.181249，-0.360134，0.915124
-0.220102，-0.356133，0.908143,-0.199999，-0.390469，0.898629,-0.181249，-0.360134，0.915124
-0.238677，-0.386187，0.891007,-0.199999，-0.390469，0.898629,-0.220102，-0.356133，0.908143
-0.181249，-0.360134，0.915124,-0.201189，-0.32553，0.92388,-0.220102，-0.356133，0.908143
-0.181249，-0.360134，0.915124,-0.199999，-0.390469，0.898629,-0.161006，-0.394136，0.904839
-0.102647，-0.366279，0.924826,-0.142013，-0.363521，0.920698,-0.121761，-0.397184，0.909626
-0.1228，-0.332342，0.93513,-0.142013，-0.363521，0.920698,-0.102647，-0.366279，0.924826
-0.121761，-0.397184，0.909626,-0.0823236，-0.399607，0.912982,-0.102647，-0.366279，0.924826
-0.121761，-0.397184，0.909626,-0.142013，-0.363521，0.920698,-0.161006，-0.394136，0.904839
-0.162122，-0.329196，0.93024,-0.142749，-0.297852，0.943879,-0.181964，-0.294425，0.938191
-0.1228，-0.332342，0.93513,-0.142749，-0.297852，0.943879,-0.162122，-0.329196，0.93024
-0.181964，-0.294425，0.938191,-0.201189，-0.32553，0.92388,-0.162122，-0.329196，0.93024
-0.181964，-0.294425，0.938191,-0.142749，-0.297852，0.943879,-0.16246，-0.262866，0.951057
0.140501，-0.427873，0.892852,0.159117，-0.457934，0.874631,0.179759，-0.424534，0.887388
0.119755，-0.460882，0.879345,0.159117，-0.457934，0.874631,0.140501，-0.427873，0.892852
0.179759，-0.424534，0.887388,0.161006，-0.394136，0.904839,0.140501，-0.427873，0.892852
0.179759，-0.424534，0.887388,0.159117，-0.457934，0.874631,0.198227，-0.454262，0.868535
0.179759，-0.424534，0.887388,0.218637，-0.420581，0.880517,0.199999，-0.390469，0.898629
0.199999，-0.390469，0.898629,0.218637，-0.420581，0.880517,0.238677，-0.386187，0.891007
0.199999，-0.390469，0.898629,0.161006，-0.394136，0.904839,0.179759，-0.424534，0.887388
0.198227，-0.454262，0.868535,0.218637，-0.420581，0.880517,0.179759，-0.424534，0.887388
0.177481，-0.487173，0.855081,0.159117，-0.457934，0.874631,0.138204，-0.490456，0.860438
0.138204，-0.490456，0.860438,0.159117，-0.457934，0.874631,0.119755，-0.460882，0.879345
0.138204，-0.490456，0.860438,0.156434，-0.519258，0.840178,0.177481，-0.487173，0.855081
0.198227，-0.454262，0.868535,0.159117，-0.457934，0.874631,0.177481，-0.487173，0.855081
0.121761，-0.397184，0.909626,0.101119，-0.430583，0.896869,0.140501，-0.427873，0.892852
0.140501，-0.427873，0.892852,0.101119，-0.430583，0.896869,0.119755，-0.460882，0.879345
0.140501，-0.427873，0.892852,0.161006，-0.394136，0.904839,0.121761，-0.397184，0.909626
0.0823236，-0.399607，0.912982,0.101119，-0.430583，0.896869,0.121761，-0.397184，0.909626
0.0599265，-0.494553，0.867079,0.0991902，-0.492908，0.864409,0.0805898，-0.462906，0.882736
0.0805898，-0.462906，0.882736,0.0991902，-0.492908，0.864409,0.119755，-0.460882，0.879345
0.0805898，-0.462906，0.882736,0.0412992，-0.464213，0.88476,0.0599265，-0.494553，0.867079
0.0784591，-0.52411，0.848029,0.0991902，-0.492908，0.864409,0.0599265，-0.494553，0.867079
0.0206668，-0.495384，0.868428,0.0392598，-0.525326，0.849995,0.0599265，-0.494553，0.867079
0，-0.525731，0.850651,0.0392598，-0.525326，0.849995,0.0206668，-0.495384，0.868428
0.0599265，-0.494553，0.867079,0.0412992，-0.464213，0.88476,0.0206668，-0.495384，0.868428
0.0599265，-0.494553，0.867079,0.0392598，-0.525326，0.849995,0.0784591，-0.52411，0.848029
0.138204，-0.490456，0.860438,0.0991902，-0.492908，0.864409,0.117537，-0.522087，0.844755
0.119755，-0.460882，0.879345,0.0991902，-0.492908，0.864409,0.138204，-0.490456，0.860438
0.117537，-0.522087，0.844755,0.156434，-0.519258，0.840178,0.138204，-0.490456，0.860438
0.117537，-0.522087，0.844755,0.0991902，-0.492908，0.864409,0.0784591，-0.52411，0.848029
0.0805898，-0.462906，0.882736,0.101119，-0.430583，0.896869,0.0618629，-0.43227，0.89962
0.119755，-0.460882，0.879345,0.101119，-0.430583，0.896869,0.0805898，-0.462906，0.882736
0.0618629，-0.43227，0.89962,0.0412992，-0.464213，0.88476,0.0805898，-0.462906，0.882736
0.0618629，-0.43227，0.89962,0.101119，-0.430583，0.896869,0.0823236，-0.399607，0.912982
0.181249，-0.360134，0.915124,0.162122，-0.329196，0.93024,0.142013，-0.363521，0.920698
0.142013，-0.363521，0.920698,0.162122，-0.329196，0.93024,0.1228，-0.332342，0.93513
0.142013，-0.363521，0.920698,0.161006，-0.394136，0.904839,0.181249，-0.360134，0.915124
0.201189，-0.32553，0.92388,0.162122，-0.329196，0.93024,0.181249，-0.360134，0.915124
0.199999，-0.390469，0.898629,0.220102，-0.356133，0.908143,0.181249，-0.360134，0.915124
0.238677，-0.386187，0.891007,0.220102，-0.356133，0.908143,0.199999，-0.390469，0.898629
0.181249，-0.360134，0.915124,0.161006，-0.394136，0.904839,0.199999，-0.390469，0.898629
0.181249，-0.360134，0.915124,0.220102，-0.356133，0.908143,0.201189，-0.32553，0.92388
0.142749，-0.297852，0.943879,0.162122，-0.329196，0.93024,0.181964，-0.294425，0.938191
0.1228，-0.332342，0.93513,0.162122，-0.329196，0.93024,0.142749，-0.297852，0.943879
0.181964，-0.294425，0.938191,0.16246，-0.262866，0.951057,0.142749，-0.297852，0.943879
0.181964，-0.294425，0.938191,0.162122，-0.329196，0.93024,0.201189，-0.32553，0.92388
0.142013，-0.363521，0.920698,0.102647，-0.366279，0.924826,0.121761，-0.397184，0.909626
0.1228，-0.332342，0.93513,0.102647，-0.366279，0.924826,0.142013，-0.363521，0.920698
0.121761，-0.397184，0.909626,0.161006，-0.394136，0.904839,0.142013，-0.363521，0.920698
0.121761，-0.397184，0.909626,0.102647，-0.366279，0.924826,0.0823236，-0.399607，0.912982
0.236644，-0.449711，0.861255,0.216004，-0.483108，0.848498,0.254286，-0.478242，0.840609
0.254286，-0.478242，0.840609,0.216004，-0.483108，0.848498,0.233445，-0.511205，0.827147
0.254286，-0.478242，0.840609,0.274694，-0.444464，0.85264,0.236644，-0.449711，0.861255
0.198227，-0.454262，0.868535,0.216004，-0.483108，0.848498,0.236644，-0.449711，0.861255
0.256883，-0.415646，0.872496,0.218637，-0.420581，0.880517,0.236644，-0.449711，0.861255
0.238677，-0.386187，0.891007,0.218637，-0.420581，0.880517,0.256883，-0.415646，0.872496
0.236644，-0.449711，0.861255,0.274694，-0.444464，0.85264,0.256883，-0.415646，0.872496
0.236644，-0.449711，0.861255,0.218637，-0.420581，0.880517,0.198227，-0.454262，0.868535
0.19509，-0.515629，0.834306,0.216004，-0.483108，0.848498,0.177481，-0.487173，0.855081
0.233445，-0.511205，0.827147,0.216004，-0.483108，0.848498,0.19509，-0.515629，0.834306
0.177481，-0.487173，0.855081,0.156434，-0.519258，0.840178,0.19509，-0.515629，0.834306
0.177481，-0.487173，0.855081,0.216004，-0.483108，0.848498,0.198227，-0.454262，0.868535
